DATE,PERMNO,SHRCD,EXCHCD,SICCD,DLRETX,DLRET,SHROUT,PRC,VOL,RET,RETX
20080131,12060,11,1,3511,,,10106209,35.36000,11035768,-0.046129,-0.046129
20080229,12060,11,1,3511,,,9985669,33.14000,8479255,-0.054016,-0.062783
20080331,12060,11,1,3511,,,9981861,37.01000,11589561,0.116777,0.116777
20080430,12060,11,1,3511,,,9967400,32.70000,13783578,-0.116455,-0.116455
20080530,12060,11,1,3511,,,9967400,30.72000,10598979,-0.060551,-0.060551
20080630,12060,11,1,3511,,,9967400,26.69000,15017129,-0.121094,-0.131185
20080731,12060,11,1,3511,,,9948028,28.29000,14840011,0.059948,0.059948
20080829,12060,11,1,3511,,,9948028,28.10000,8686562,-0.006716,-0.006716
20080930,12060,11,1,3511,,,9948028,25.50000,21484828,-0.081495,-0.092527
20081031,12060,11,1,3511,,,9955456,19.51000,36958134,-0.234902,-0.234902
20081128,12060,11,1,3511,,,9955456,17.17000,25050952,-0.119939,-0.119939
20081231,12060,11,1,3511,,,10522186,16.20000,21129275,-0.038439,-0.056494
20090130,12060,11,1,3511,,,10522186,12.13000,22469144,-0.251235,-0.251235
20090227,12060,11,1,3511,,,10569000,8.51000,33831058,-0.272877,-0.298434
20090331,12060,11,1,3511,,,10569000,10.11000,59733515,0.188014,0.188014
20090430,12060,11,1,3511,,,10569000,12.65000,26900863,0.251236,0.251236
20090529,12060,11,1,3511,,,10589575,13.48000,20066917,0.065613,0.065613
20090630,12060,11,1,3511,,,10589575,11.72000,18320226,-0.123145,-0.130564
20090731,12060,11,1,3511,,,10589575,13.40000,21077280,0.143345,0.143345
20090831,12060,11,1,3511,,,10626842,13.90000,17497926,0.037313,0.037313
20090930,12060,11,1,3511,,,10626842,16.42000,26611647,0.188489,0.181295
20091030,12060,11,1,3511,,,10626842,14.26000,21363083,-0.131547,-0.131547
20091130,12060,11,1,3511,,,10647495,16.02000,15384640,0.123422,0.123422
20091231,12060,11,1,3511,,,10647495,15.13000,13294954,-0.049313,-0.055556
20100129,12060,11,1,3511,,,10647495,16.08000,16032088,0.062789,0.062789
20100226,12060,11,1,3511,,,10669821,16.06000,14084104,0.004975,-0.001244
20100331,12060,11,1,3511,,,10672872,18.20000,20800304,0.133250,0.133250
20100430,12060,11,1,3511,,,10672872,18.86000,16205127,0.036264,0.036264
20100528,12060,11,1,3511,,,10676518,16.35000,20608194,-0.133086,-0.133086
20100630,12060,11,1,3511,,,10676518,14.42000,17602826,-0.111927,-0.118043
20100730,12060,11,1,3511,,,10676518,16.12000,15276691,0.117892,0.117892
20100831,12060,11,1,3511,,,10691220,14.48000,12744051,-0.101737,-0.101737
20100930,12060,11,1,3511,,,10691220,16.25000,12106826,0.130525,0.122238
20101029,12060,11,1,3511,,,10691220,16.02000,13201537,-0.014154,-0.014154
20101130,12060,11,1,3511,,,10654718,15.83000,11095263,-0.011860,-0.011860
20101231,12060,11,1,3511,,,10654718,18.29000,12298715,0.164245,0.155401
20110131,12060,11,1,3511,,,10654718,20.14000,14765584,0.101148,0.101148
20110228,12060,11,1,3511,,,10618489,20.92000,9624655,0.045680,0.038729
20110331,12060,11,1,3511,,,10618489,20.05000,14298573,-0.041587,-0.041587
20110429,12060,11,1,3511,,,10618489,20.45000,10841496,0.019950,0.019950
20110531,12060,11,1,3511,,,10605447,19.64000,9117413,-0.039609,-0.039609
20110630,12060,11,1,3511,,,10605447,18.86000,11422591,-0.032077,-0.039715
20110729,12060,11,1,3511,,,10600337,17.91000,10664303,-0.050371,-0.050371
20110831,12060,11,1,3511,,,10600337,16.31000,20860706,-0.089336,-0.089336
20110930,12060,11,1,3511,,,10600337,15.22000,17768016,-0.057633,-0.066830
20111031,12060,11,1,3511,,,10600337,16.71000,14370949,0.097897,0.097897
20111130,12060,11,1,3511,,,10557351,15.91000,12540110,-0.047875,-0.047875
20111230,12060,11,1,3511,A,A,10557351,17.91000,15093340,0.136392,0.125707
20010131,12490,11,1,3571,,,1754380,112.00000,1989212,0.317647,0.317647
20010228,12490,11,1,3571,,,1754380,99.90000,1564325,-0.106875,-0.108036
20010330,12490,11,1,3571,,,1760804,96.18000,2545545,-0.037237,-0.037237
20010430,12490,11,1,3571,,,1760804,115.14000,2262675,0.197130,0.197130
20010531,12490,11,1,3571,,,1737418,111.80000,1593936,-0.027792,-0.029008
20010629,12490,11,1,3571,,,1737418,113.00000,1429350,0.010733,0.010733
20010731,12490,11,1,3571,,,1737418,105.21000,1609928,-0.068938,-0.068938
20010831,12490,11,1,3571,,,1736660,99.95000,1434130,-0.048665,-0.049995
20010928,12490,11,1,3571,,,1736660,91.72000,1893088,-0.082341,-0.082341
20011031,12490,11,1,3571,,,1736660,108.07000,2244650,0.178260,0.178260
20011130,12490,11,1,3571,,,1722642,115.59000,1351395,0.070880,0.069584
20011231,12490,11,1,3571,,,1722642,120.96000,1334960,0.046457,0.046457
20020131,12490,11,1,3571,,,1722642,107.89000,1935412,-0.108052,-0.108052
20020228,12490,11,1,3571,,,1722642,98.12000,1723812,-0.089258,-0.090555
20020328,12490,11,1,3571,,,1723200,104.00000,1518659,0.059927,0.059927
20020430,12490,11,1,3571,,,1723200,83.76000,2465020,-0.194615,-0.194615
20020531,12490,11,1,3571,,,1711889,80.45000,1727341,-0.037727,-0.039518
20020628,12490,11,1,3571,,,1711889,72.00000,1909721,-0.105034,-0.105034
20020731,12490,11,1,3571,,,1711889,70.40000,2462339,-0.022222,-0.022222
20020830,12490,11,1,3571,,,1694323,75.38000,1661002,0.072869,0.070739
20020930,12490,11,1,3571,,,1694323,58.31000,1856629,-0.226453,-0.226453
20021031,12490,11,1,3571,,,1694323,78.94000,2859479,0.353799,0.353799
20021129,12490,11,1,3571,,,1690088,86.92000,1844365,0.102990,0.101089
20021231,12490,11,1,3571,,,1690088,77.50000,1516404,-0.108375,-0.108375
20030131,12490,11,1,3571,,,1690088,78.20000,1941591,0.009032,0.009032
20030228,12490,11,1,3571,,,1690088,77.95000,1456822,-0.001279,-0.003197
20030331,12490,11,1,3571,,,1722600,78.43000,1920509,0.006158,0.006158
20030430,12490,11,1,3571,,,1722600,84.90000,1779942,0.082494,0.082494
20030530,12490,11,1,3571,,,1728000,88.04000,1495874,0.038869,0.036985
20030630,12490,11,1,3571,,,1728000,82.50000,1876926,-0.062926,-0.062926
20030731,12490,11,1,3571,,,1730000,81.25000,1537447,-0.015152,-0.015152
20030829,12490,11,1,3571,,,1730181,82.01000,1138646,0.011323,0.009354
20030930,12490,11,1,3571,,,1730181,88.33000,1720752,0.077064,0.077064
20031031,12490,11,1,3571,,,1730181,89.48000,1560667,0.013019,0.013019
20031128,12490,11,1,3571,,,1720423,90.54000,979976,0.013634,0.011846
20031231,12490,11,1,3571,,,1720423,92.68000,1160672,0.023636,0.023636
20040130,12490,11,1,3571,,,1720423,99.23000,1394776,0.070673,0.070673
20040227,12490,11,1,3571,,,1720423,96.50000,976373,-0.025899,-0.027512
20040331,12490,11,1,3571,,,1699416,91.84000,1246275,-0.048290,-0.048290
20040430,12490,11,1,3571,,,1699416,88.17000,1106471,-0.039961,-0.039961
20040528,12490,11,1,3571,,,1685371,88.59000,1047088,0.006805,0.004764
20040630,12490,11,1,3571,,,1685371,88.15000,921248,-0.004967,-0.004967
20040730,12490,11,1,3571,,,1675192,87.07000,1211733,-0.012252,-0.012252
20040831,12490,11,1,3571,,,1675192,84.69000,917984,-0.025267,-0.027334
20040930,12490,11,1,3571,,,1675192,85.74000,938557,0.012398,0.012398
20041029,12490,11,1,3571,,,1664697,89.75000,1186598,0.046769,0.046769
20041130,12490,11,1,3571,,,1664697,94.24000,1149965,0.052033,0.050028
20041231,12490,11,1,3571,,,1664697,98.58000,1082497,0.046053,0.046053
20050131,12490,11,1,3571,,,1664697,93.42000,1148066,-0.052343,-0.052343
20050228,12490,11,1,3571,,,1632629,92.58000,802581,-0.007065,-0.008992
20050331,12490,11,1,3571,,,1632629,91.38000,1075088,-0.012962,-0.012962
20050429,12490,11,1,3571,,,1613321,76.38000,2175501,-0.164150,-0.164150
20050531,12490,11,1,3571,,,1613321,75.55000,1389057,-0.008248,-0.010867
20050630,12490,11,1,3571,,,1613321,74.20000,1377932,-0.017869,-0.017869
20050729,12490,11,1,3571,,,1595791,83.46000,1571802,0.124798,0.124798
20050831,12490,11,1,3571,,,1595791,80.62000,1050638,-0.031632,-0.034028
20050930,12490,11,1,3571,,,1595791,80.22000,1156901,-0.004962,-0.004962
20051031,12490,11,1,3571,,,1579517,81.88000,1413377,0.020693,0.020693
20051130,12490,11,1,3571,,,1579517,88.90000,1108741,0.088178,0.085735
20051230,12490,11,1,3571,,,1579517,82.20000,1203340,-0.075366,-0.075366
20060131,12490,11,1,3571,,,1570000,81.30000,1465532,-0.010949,-0.010949
20060228,12490,11,1,3571,,,1570000,80.24000,1110585,-0.010578,-0.013038
20060331,12490,11,1,3571,,,1567313,82.47000,1118107,0.027792,0.027792
20060428,12490,11,1,3571,,,1550395,82.34000,1140213,-0.001576,-0.001576
20060531,12490,11,1,3571,,,1550395,79.90000,1132364,-0.025990,-0.029633
20060630,12490,11,1,3571,,,1550395,76.82000,1395323,-0.038548,-0.038548
20060731,12490,11,1,3571,,,1521839,77.41000,1372659,0.007680,0.007680
20060831,12490,11,1,3571,,,1521839,80.97000,1008665,0.049864,0.045989
20060929,12490,11,1,3571,,,1521839,81.94000,1030279,0.011980,0.011980
20061031,12490,11,1,3571,,,1506352,92.33000,1705206,0.126800,0.126800
20061130,12490,11,1,3571,,,1506352,91.92000,1044366,-0.001191,-0.004441
20061229,12490,11,1,3571,,,1506352,97.15000,1045510,0.056897,0.056897
20070131,12490,11,1,3571,,,1506352,99.15000,1928647,0.020587,0.020587
20070228,12490,11,1,3571,,,1505529,92.94000,1257950,-0.059607,-0.062632
20070330,12490,11,1,3571,,,1505529,94.26000,1634895,0.014203,0.014203
20070430,12490,11,1,3571,,,1484827,102.21000,1668675,0.084341,0.084341
20070531,12490,11,1,3571,,,1484827,106.60000,1466071,0.046864,0.042951
20070629,12490,11,1,3571,,,1484827,105.25000,1696650,-0.012664,-0.012664
20070731,12490,11,1,3571,,,1360407,110.65000,2127592,0.051306,0.051306
20070831,12490,11,1,3571,,,1360407,116.69000,2028032,0.058202,0.054587
20070928,12490,11,1,3571,,,1360407,117.80000,1322426,0.009512,0.009512
20071031,12490,11,1,3571,,,1377955,116.12000,1716686,-0.014261,-0.014261
20071130,12490,11,1,3571,,,1377955,105.18000,2012356,-0.090768,-0.094213
20071231,12490,11,1,3571,,,1377955,108.10000,1341877,0.027762,0.027762
20080131,12490,11,1,3571,,,1377955,107.11000,2476835,-0.009158,-0.009158
20080229,12490,11,1,3571,,,1385200,113.86000,1682894,0.066754,0.063019
20080331,12490,11,1,3571,,,1384331,115.14000,1799561,0.011242,0.011242
20080430,12490,11,1,3571,,,1373479,120.70000,1921528,0.048289,0.048289
20080530,12490,11,1,3571,,,1373479,129.42999,1595242,0.076471,0.072328
20080630,12490,11,1,3571,,,1373479,118.53000,1523498,-0.084215,-0.084215
20080731,12490,11,1,3571,,,1354840,127.98000,2008968,0.079727,0.079727
20080829,12490,11,1,3571,,,1354840,121.73000,1370374,-0.044929,-0.048836
20080930,12490,11,1,3571,,,1354840,116.96000,2184843,-0.039185,-0.039185
20081031,12490,11,1,3571,,,1343458,92.97000,3150692,-0.205113,-0.205113
20081128,12490,11,1,3571,,,1343458,81.60000,2185038,-0.116919,-0.122298
20081231,12490,11,1,3571,,,1343458,84.16000,1890815,0.031373,0.031373
20090130,12490,11,1,3571,,,1340000,91.65000,2090213,0.088997,0.088997
20090227,12490,11,1,3571,,,1341678,92.03000,2230417,0.009602,0.004146
20090331,12490,11,1,3571,,,1341678,96.89000,2861506,0.052809,0.052809
20090430,12490,11,1,3571,,,1321397,103.21000,2137517,0.065229,0.065229
20090529,12490,11,1,3571,,,1321397,106.28000,1531058,0.035074,0.029745
20090630,12490,11,1,3571,,,1320000,104.42000,1605214,-0.017501,-0.017501
20090731,12490,11,1,3571,,,1310884,117.93000,1762527,0.129381,0.129381
20090831,12490,11,1,3571,,,1310884,118.05000,1125574,0.005681,0.001018
20090930,12490,11,1,3571,,,1310884,119.61000,1315370,0.013215,0.013215
20091030,12490,11,1,3571,,,1313603,120.61000,1837168,0.008361,0.008361
20091130,12490,11,1,3571,,,1313603,126.35000,1178212,0.052152,0.047591
20091231,12490,11,1,3571,,,1313603,130.89999,1246612,0.036011,0.036011
20100129,12490,11,1,3571,,,1313603,122.39000,1561372,-0.065011,-0.065011
20100226,12490,11,1,3571,,,1299003,127.16000,1132326,0.043468,0.038974
20100331,12490,11,1,3571,,,1299003,128.25000,1400578,0.008572,0.008572
20100430,12490,11,1,3571,,,1282348,129.00000,1464423,0.005848,0.005848
20100528,12490,11,1,3571,,,1282348,125.26000,1884720,-0.023953,-0.028992
20100630,12490,11,1,3571,,,1282348,123.48000,1620390,-0.014210,-0.014210
20100730,12490,11,1,3571,,,1261278,128.39999,1440941,0.039844,0.039844
20100831,12490,11,1,3571,,,1261278,123.13000,1174205,-0.035981,-0.041044
20100930,12490,11,1,3571,,,1242361,134.14000,1161902,0.089418,0.089418
20101029,12490,11,1,3571,,,1242361,143.60001,1373597,0.070523,0.070523
20101130,12490,11,1,3571,,,1242361,141.46001,1041291,-0.010376,-0.014903
20101231,12490,11,1,3571,,,1242361,146.75999,934126,0.037466,0.037466
20110131,12490,11,1,3571,,,1242361,162.00000,1188537,0.103843,0.103843
20110228,12490,11,1,3571,,,1219536,161.88000,891022,0.003272,-0.000741
20110331,12490,11,1,3571,,,1219536,163.07001,1297991,0.007351,0.007351
20110429,12490,11,1,3571,,,1211200,170.58000,1008491,0.046054,0.046054
20110531,12490,11,1,3571,,,1211200,168.92999,1108756,-0.005276,-0.009673
20110630,12490,11,1,3571,,,1211200,171.55000,1054599,0.015509,0.015509
20110729,12490,11,1,3571,,,1194278,181.85001,1136104,0.060041,0.060041
20110831,12490,11,1,3571,,,1194278,171.91000,1950862,-0.050536,-0.054660
20110930,12490,11,1,3571,,,1194278,174.87000,1379477,0.017218,0.017218
20111031,12490,11,1,3571,,,1178618,184.63000,1444888,0.055813,0.055813
20111130,12490,11,1,3571,,,1178618,188.00000,970323,0.022315,0.018253
20111230,12490,11,1,3571,A,A,1178618,183.88000,1034552,-0.021915,-0.021915
20010131,19561,11,1,3721,,,888449,58.50000,826361,-0.113636,-0.113636
20010228,19561,11,1,3721,,,888449,62.20000,532267,0.066154,0.063248
20010330,19561,11,1,3721,,,874064,55.71000,991711,-0.104341,-0.104341
20010430,19561,11,1,3721,,,874064,61.80000,649590,0.109316,0.109316
20010531,19561,11,1,3721,,,872379,62.89000,652705,0.020388,0.017638
20010629,19561,11,1,3721,,,872379,55.60000,844342,-0.115917,-0.115917
20010731,19561,11,1,3721,,,872379,58.53000,638937,0.052698,0.052698
20010831,19561,11,1,3721,,,806094,51.20000,638230,-0.122330,-0.125235
20010928,19561,11,1,3721,,,806094,33.50000,1505383,-0.345703,-0.345703
20011031,19561,11,1,3721,,,806094,32.60000,1250765,-0.026866,-0.026866
20011130,19561,11,1,3721,,,806094,35.10000,844895,0.081902,0.076687
20011231,19561,11,1,3721,,,797972,38.78000,697625,0.104843,0.104843
20020131,19561,11,1,3721,,,797972,40.95000,805483,0.055957,0.055957
20020228,19561,11,1,3721,,,797972,45.96000,772339,0.126496,0.122344
20020328,19561,11,1,3721,,,798294,48.25000,751116,0.049826,0.049826
20020430,19561,11,1,3721,,,798294,44.60000,1024633,-0.075648,-0.075648
20020531,19561,11,1,3721,,,799017,42.65000,607497,-0.039910,-0.043722
20020628,19561,11,1,3721,,,799017,45.00000,562601,0.055100,0.055100
20020731,19561,11,1,3721,,,799017,41.52000,976659,-0.077333,-0.077333
20020830,19561,11,1,3721,,,799277,37.07000,920132,-0.103083,-0.107177
20020930,19561,11,1,3721,,,799277,34.13000,662484,-0.079309,-0.079309
20021031,19561,11,1,3721,,,799277,29.75000,1106378,-0.128333,-0.128333
20021129,19561,11,1,3721,,,799341,34.05000,811901,0.150252,0.144538
20021231,19561,11,1,3721,,,799341,32.99000,555183,-0.031131,-0.031131
20030131,19561,11,1,3721,,,799341,31.59000,562403,-0.042437,-0.042437
20030228,19561,11,1,3721,,,799978,27.56000,647044,-0.122191,-0.127572
20030331,19561,11,1,3721,,,800040,25.06000,1021703,-0.090711,-0.090711
20030430,19561,11,1,3721,,,800040,27.28000,992335,0.088587,0.088587
20030530,19561,11,1,3721,,,800139,30.67000,920260,0.130499,0.124267
20030630,19561,11,1,3721,,,800139,34.32000,1101974,0.119009,0.119009
20030731,19561,11,1,3721,,,800139,33.12000,901624,-0.034965,-0.034965
20030829,19561,11,1,3721,,,800163,37.39000,663457,0.134058,0.128925
20030930,19561,11,1,3721,,,800163,34.33000,697891,-0.081840,-0.081840
20031031,19561,11,1,3721,,,800216,38.49000,670457,0.121177,0.121177
20031128,19561,11,1,3721,,,800216,38.39000,577510,0.001819,-0.002598
20031231,19561,11,1,3721,,,800216,42.14000,759845,0.097682,0.097682
20040130,19561,11,1,3721,,,800216,41.75000,635723,-0.009255,-0.009255
20040227,19561,11,1,3721,,,800216,43.37000,695551,0.042874,0.038802
20040331,19561,11,1,3721,,,842990,41.07000,708930,-0.053032,-0.053032
20040430,19561,11,1,3721,,,843131,42.69000,538682,0.039445,0.039445
20040528,19561,11,1,3721,,,843131,45.80000,636497,0.077536,0.072851
20040630,19561,11,1,3721,,,843131,51.09000,754962,0.115502,0.115502
20040730,19561,11,1,3721,,,839434,50.75000,675427,-0.006655,-0.006655
20040831,19561,11,1,3721,,,839434,52.22000,655863,0.032906,0.028966
20040930,19561,11,1,3721,,,797434,51.62000,630171,-0.011490,-0.011490
20041029,19561,11,1,3721,,,839597,49.90000,694594,-0.033320,-0.033320
20041130,19561,11,1,3721,,,839597,53.57000,718602,0.077555,0.073547
20041231,19561,11,1,3721,,,839597,51.77000,638970,-0.033601,-0.033601
20050131,19561,11,1,3721,,,839597,50.60000,681563,-0.022600,-0.022600
20050228,19561,11,1,3721,,,832425,54.97000,755085,0.091304,0.086364
20050331,19561,11,1,3721,,,832425,58.46000,942425,0.063489,0.063489
20050429,19561,11,1,3721,,,826326,59.52000,837345,0.018132,0.018132
20050531,19561,11,1,3721,,,826326,63.90000,840700,0.077789,0.073589
20050630,19561,11,1,3721,,,826326,66.00000,1038556,0.032864,0.032864
20050729,19561,11,1,3721,,,820601,66.01000,708130,0.000152,0.000152
20050831,19561,11,1,3721,,,820601,67.02000,632498,0.019088,0.015301
20050930,19561,11,1,3721,,,820601,67.95000,879100,0.013876,0.013876
20051031,19561,11,1,3721,,,807265,64.64000,966194,-0.048712,-0.048712
20051130,19561,11,1,3721,,,807265,68.19000,841419,0.058787,0.054920
20051230,19561,11,1,3721,,,807265,70.24000,679907,0.030063,0.030063
20060131,19561,11,1,3721,,,807265,68.31000,769649,-0.027477,-0.027477
20060228,19561,11,1,3721,,,800387,72.69000,740492,0.068511,0.064120
20060331,19561,11,1,3721,,,800958,77.93000,667004,0.072087,0.072087
20060428,19561,11,1,3721,,,799579,83.45000,718205,0.070833,0.070833
20060531,19561,11,1,3721,,,799579,83.25000,820564,0.001198,-0.002397
20060630,19561,11,1,3721,,,799579,81.91000,1019885,-0.016096,-0.016096
20060731,19561,11,1,3721,,,794909,77.42000,840576,-0.054816,-0.054816
20060831,19561,11,1,3721,,,794909,74.90000,897471,-0.028675,-0.032550
20060929,19561,11,1,3721,,,794909,78.85000,788975,0.052737,0.052737
20061031,19561,11,1,3721,,,790739,79.86000,995759,0.012809,0.012809
20061130,19561,11,1,3721,,,790739,88.53000,1100382,0.112322,0.108565
20061229,19561,11,1,3721,,,790739,88.84000,629277,0.003502,0.003502
20070131,19561,11,1,3721,,,790739,89.56000,919187,0.008104,0.008104
20070228,19561,11,1,3721,,,789265,87.26000,821150,-0.021773,-0.025681
20070330,19561,11,1,3721,,,789112,88.91000,878404,0.018909,0.018909
20070430,19561,11,1,3721,,,787401,93.00000,879957,0.046002,0.046002
20070531,19561,11,1,3721,,,787401,100.59000,868932,0.085376,0.081613
20070629,19561,11,1,3721,,,787401,96.16000,945735,-0.044040,-0.044040
20070731,19561,11,1,3721,,,783712,103.43000,1076930,0.075603,0.075603
20070831,19561,11,1,3721,,,783712,96.70000,1369125,-0.061684,-0.065068
20070928,19561,11,1,3721,,,783712,104.99000,1076074,0.085729,0.085729
20071031,19561,11,1,3721,,,775063,98.59000,1841118,-0.060958,-0.060958
20071130,19561,11,1,3721,,,775063,92.54000,1392218,-0.057815,-0.061365
20071231,19561,11,1,3721,,,775063,87.46000,1243958,-0.054895,-0.054895
20080131,19561,11,1,3721,,,775063,83.18000,1838131,-0.048937,-0.048937
20080229,19561,11,1,3721,,,764833,82.79000,1149023,0.000120,-0.004689
20080331,19561,11,1,3721,,,764833,74.37000,1582061,-0.101703,-0.101703
20080430,19561,11,1,3721,,,751453,84.86000,1499830,0.141051,0.141051
20080530,19561,11,1,3721,,,751453,82.77000,1089243,-0.019915,-0.024629
20080630,19561,11,1,3721,,,751453,65.72000,1729553,-0.205992,-0.205992
20080731,19561,11,1,3721,,,710245,61.11000,1721653,-0.070146,-0.070146
20080829,19561,11,1,3721,,,710245,65.56000,1330442,0.079365,0.072819
20080930,19561,11,1,3721,,,710245,57.35000,1694790,-0.125229,-0.125229
20081031,19561,11,1,3721,,,704834,52.42000,2536883,-0.085963,-0.085963
20081128,19561,11,1,3721,,,704834,42.63000,1772538,-0.179130,-0.186761
20081231,19561,11,1,3721,,,704834,42.67000,1586457,0.000938,0.000938
20090130,19561,11,1,3721,,,704834,42.31000,1397196,-0.008437,-0.008437
20090227,19561,11,1,3721,,,698128,31.44000,1524612,-0.246987,-0.256913
20090331,19561,11,1,3721,,,699793,35.58000,2275947,0.131679,0.131679
20090430,19561,11,1,3721,,,697198,40.05000,1584237,0.125632,0.125632
20090529,19561,11,1,3721,,,726198,44.85000,1192915,0.130337,0.119850
20090630,19561,11,1,3721,,,726198,42.50000,2039889,-0.052397,-0.052397
20090731,19561,11,1,3721,,,726432,42.91000,1580124,0.009647,0.009647
20090831,19561,11,1,3721,,,726432,49.67000,1503442,0.167327,0.157539
20090930,19561,11,1,3721,,,726432,54.15000,1094665,0.090195,0.090195
20091030,19561,11,1,3721,,,726599,47.80000,1269487,-0.117267,-0.117267
20091130,19561,11,1,3721,,,726599,52.41000,838327,0.105230,0.096444
20091231,19561,11,1,3721,,,726599,54.13000,1034825,0.032818,0.032818
20100129,19561,11,1,3721,,,726599,60.60000,1306888,0.119527,0.119527
20100226,19561,11,1,3721,,,756976,63.16000,1087531,0.049175,0.042244
20100331,19561,11,1,3721,,,756976,72.61000,1638719,0.149620,0.149620
20100430,19561,11,1,3721,,,759037,72.43000,1178726,-0.002479,-0.002479
20100528,19561,11,1,3721,,,759037,64.18000,1526170,-0.108104,-0.113903
20100630,19561,11,1,3721,,,759037,62.75000,1419413,-0.022281,-0.022281
20100730,19561,11,1,3721,,,731681,68.14000,1100292,0.085896,0.085896
20100831,19561,11,1,3721,,,731681,61.13000,992459,-0.096713,-0.102876
20100930,19561,11,1,3721,,,731681,66.54000,976772,0.088500,0.088500
20101029,19561,11,1,3721,,,733580,70.64000,976017,0.061617,0.061617
20101130,19561,11,1,3721,,,733580,63.77000,1501129,-0.091308,-0.097254
20101231,19561,11,1,3721,,,733580,65.26000,1039470,0.023365,0.023365
20110131,19561,11,1,3721,,,733580,69.48000,1287345,0.064664,0.064664
20110228,19561,11,1,3721,,,736296,72.01000,917314,0.042458,0.036413
20110331,19561,11,1,3721,,,737072,73.93000,1198694,0.026663,0.026663
20110429,19561,11,1,3721,,,738275,79.78000,951939,0.079129,0.079129
20110531,19561,11,1,3721,,,738275,78.03000,875515,-0.016671,-0.021935
20110630,19561,11,1,3721,,,738275,73.93000,1037613,-0.052544,-0.052544
20110729,19561,11,1,3721,,,741092,70.47000,1064368,-0.046801,-0.046801
20110831,19561,11,1,3721,,,741092,66.86000,1949409,-0.045267,-0.051227
20110930,19561,11,1,3721,,,741092,60.51000,1247743,-0.094975,-0.094975
20111031,19561,11,1,3721,,,743234,65.79000,1274533,0.087258,0.087258
20111130,19561,11,1,3721,,,743234,68.69000,1146154,0.050464,0.044080
20111230,19561,11,1,3721,A,A,743234,73.35000,1165742,0.067841,0.067841
20010131,22752,11,1,2834,,,2306098,82.18000,1455247,-0.122243,-0.122243
20010228,22752,11,1,2834,,,2306098,80.20000,979263,-0.024093,-0.024093
20010330,22752,11,1,2834,,,2302860,75.90000,1316725,-0.049377,-0.053616
20010430,22752,11,1,2834,,,2302860,75.97000,1126724,0.000922,0.000922
20010531,22752,11,1,2834,,,2293005,72.99000,1001528,-0.034751,-0.039226
20010629,22752,11,1,2834,,,2293005,63.91000,1221593,-0.124401,-0.124401
20010731,22752,11,1,2834,,,2293005,67.98000,1376351,0.063683,0.063683
20010831,22752,11,1,2834,,,2289439,65.10000,992081,-0.037217,-0.042365
20010928,22752,11,1,2834,,,2289439,66.60000,1178757,0.023041,0.023041
20011031,22752,11,1,2834,,,2289439,63.81000,1106980,-0.041892,-0.041892
20011130,22752,11,1,2834,,,2274710,67.75000,1006624,0.061746,0.061746
20011231,22752,11,1,2834,,,2274711,58.80000,1768933,-0.126937,-0.132103
20020131,22752,11,1,2834,,,2274711,59.18000,1375237,0.006463,0.006463
20020228,22752,11,1,2834,,,2274711,61.33000,1026868,0.036330,0.036330
20020328,22752,11,1,2834,,,2271051,57.58000,1431030,-0.055438,-0.061145
20020430,22752,11,1,2834,,,2271051,54.34000,1831797,-0.056270,-0.056270
20020531,22752,11,1,2834,,,2265172,57.10000,1189757,0.050791,0.050791
20020628,22752,11,1,2834,,,2265172,50.64000,1489845,-0.107005,-0.113135
20020731,22752,11,1,2834,,,2265172,49.60000,2438159,-0.020537,-0.020537
20020830,22752,11,1,2834,,,2249574,50.52000,1207123,0.018548,0.018548
20020930,22752,11,1,2834,,,2249574,45.71000,1156082,-0.088084,-0.095210
20021031,22752,11,1,2834,,,2249900,54.24000,1752464,0.186611,0.186611
20021129,22752,11,1,2834,,,2245556,59.41000,1560916,0.095317,0.095317
20021231,22752,11,1,2834,,,2245556,56.61000,1376172,-0.041071,-0.047130
20030131,22752,11,1,2834,,,2245556,55.39000,1266854,-0.021551,-0.021551
20030228,22752,11,1,2834,,,2245556,52.75000,952704,-0.047662,-0.047662
20030331,22752,11,1,2834,,,2244349,54.78000,1215315,0.045308,0.038483
20030430,22752,11,1,2834,,,2244349,58.18000,1261342,0.062066,0.062066
20030530,22752,11,1,2834,,,2242328,55.58000,1335533,-0.044689,-0.044689
20030630,22752,11,1,2834,,,2242328,60.55000,1405457,0.095898,0.089421
20030731,22752,11,1,2834,,,2242328,55.28000,1374411,-0.087036,-0.087036
20030829,22752,11,1,2834,,,2242328,50.32000,1365891,-0.036605,-0.036605
20030930,22752,11,1,2834,,,2242328,50.62000,1277501,0.013315,0.005962
20031031,22752,11,1,2834,,,2238835,44.25000,2037752,-0.125840,-0.125840
20031128,22752,11,1,2834,,,2224997,40.60000,2435440,-0.082486,-0.082486
20031231,22752,11,1,2834,,,2224997,46.20000,1935322,0.147044,0.137931
20040130,22752,11,1,2834,,,2224997,47.60000,1774150,0.030303,0.030303
20040227,22752,11,1,2834,,,2224997,48.08000,1308507,0.010084,0.010084
20040331,22752,11,1,2834,,,2224327,44.19000,1702992,-0.073211,-0.080907
20040430,22752,11,1,2834,,,2224327,47.00000,1266700,0.063589,0.063589
20040528,22752,11,1,2834,,,2222109,47.30000,1023509,0.006383,0.006383
20040630,22752,11,1,2834,,,2222109,47.50000,1121565,0.012051,0.004228
